epoch,accuracy,time_sec
1,0.43683333333333335,40.19540739059448
2,0.7432222222222222,81.15662288665771
3,0.9606111111111111,121.77216911315918
4,0.9523888888888888,162.11195397377014
5,0.9601666666666666,202.884601354599
6,0.9512777777777778,243.69204449653625
7,0.9233333333333333,284.4009311199188
8,0.9536666666666667,324.7995271682739
9,0.9663888888888889,365.1904094219208
10,0.9523888888888888,405.8683226108551
11,0.9591111111111111,446.4613001346588
12,0.9432222222222222,487.4282109737396
13,0.9570555555555555,527.9520916938782
14,0.9740555555555556,568.7848687171936
15,0.9145555555555556,610.1483778953552
16,0.9640555555555556,650.9057703018188
17,0.9726111111111111,692.2257273197174
18,0.9353888888888889,733.29154753685
19,0.9600555555555556,776.7072443962097
20,0.9604444444444444,822.7329485416412
