epoch,accuracy,time_sec
1,0.08333333333333333,38.191269397735596
2,0.08333333333333333,79.23539185523987
3,0.08333333333333333,120.32738614082336
4,0.08333333333333333,161.406414270401
5,0.08333333333333333,202.62304615974426
6,0.08333333333333333,243.71234154701233
7,0.08333333333333333,284.8866648674011
8,0.08333333333333333,325.91450119018555
9,0.08333333333333333,367.2168958187103
10,0.08333333333333333,408.3259108066559
11,0.08333333333333333,449.4405691623688
12,0.08333333333333333,490.66976165771484
13,0.08333333333333333,531.9066932201385
14,0.08333333333333333,573.290985584259
15,0.08333333333333333,616.7323617935181
16,0.08333333333333333,657.9574825763702
17,0.08333333333333333,699.2493488788605
18,0.08333333333333333,740.6763770580292
19,0.08333333333333333,782.245542049408
20,0.08333333333333333,823.5549728870392
