epoch,accuracy,time_sec
1,0.5828888888888889,40.56349730491638
2,0.9837777777777778,66.8988561630249
3,0.9631666666666666,85.44805479049683
4,0.9553888888888888,104.21806240081787
5,0.9265555555555556,122.99062156677246
6,0.9563888888888888,141.72159695625305
7,0.9721111111111111,160.8382852077484
8,0.9682777777777778,179.7191662788391
9,0.899,198.62890529632568
10,0.9801111111111112,218.05279564857483
11,0.9052222222222223,237.3470253944397
12,0.9727222222222223,256.7441918849945
13,0.9628888888888889,276.58754205703735
14,0.968,295.91937732696533
15,0.9309444444444445,315.4427807331085
16,0.9486111111111111,335.0926659107208
17,0.9355,354.27585315704346
18,0.9812777777777778,373.90535378456116
19,0.9687222222222223,393.8894073963165
20,0.9761111111111112,413.54611444473267
