epoch,accuracy,time_sec
1,0.08333333333333333,25.49674701690674
2,0.08333333333333333,52.543991804122925
3,0.08333333333333333,80.55354976654053
4,0.08333333333333333,107.80860757827759
5,0.08333333333333333,135.38553547859192
6,0.08333333333333333,162.60602378845215
7,0.08333333333333333,190.15385365486145
8,0.08333333333333333,217.39773082733154
9,0.08333333333333333,244.98744535446167
10,0.08333333333333333,272.25908637046814
11,0.08333333333333333,299.9108419418335
12,0.08333333333333333,327.2743489742279
13,0.08333333333333333,355.03652358055115
14,0.08333333333333333,382.63638401031494
15,0.08333333333333333,410.35860300064087
16,0.08333333333333333,437.9638845920563
17,0.08333333333333333,465.54996705055237
18,0.08333333333333333,493.4560372829437
19,0.08333333333333333,521.1072504520416
20,0.08333333333333333,549.0550618171692
