epoch,accuracy,time_sec
1,0.5835,25.24103045463562
2,0.9610555555555556,53.740803718566895
3,0.9463888888888888,81.02108383178711
4,0.965,108.88264083862305
5,0.9622777777777778,136.29546904563904
6,0.9632777777777778,164.13967847824097
7,0.9487222222222222,191.54492044448853
8,0.9574444444444444,219.04286861419678
9,0.9591111111111111,246.73801231384277
10,0.9625555555555556,274.3318495750427
11,0.9630555555555556,302.39128613471985
12,0.9548888888888889,330.2272334098816
13,0.9565,358.5014135837555
14,0.9363333333333334,386.5363130569458
15,0.9407222222222222,414.8402314186096
16,0.9035,442.8435981273651
17,0.9197222222222222,471.1044108867645
18,0.9360555555555555,499.25339102745056
19,0.9463888888888888,527.6588897705078
20,0.9238333333333333,555.7302179336548
