epoch,accuracy,time_sec
1,0.08333333333333333,18.23301339149475
2,0.08333333333333333,38.38923668861389
3,0.08333333333333333,58.562835931777954
4,0.08333333333333333,78.68815732002258
5,0.08333333333333333,98.80064010620117
6,0.08333333333333333,119.05883431434631
7,0.08333333333333333,139.30808568000793
8,0.08333333333333333,159.70878386497498
9,0.08333333333333333,177.65872240066528
10,0.08333333333333333,195.52917051315308
11,0.08333333333333333,213.75374841690063
12,0.08333333333333333,234.22591185569763
13,0.08333333333333333,254.9092996120453
14,0.08333333333333333,275.3241021633148
15,0.08333333333333333,295.77509474754333
16,0.08333333333333333,317.489173412323
17,0.08333333333333333,337.78874254226685
18,0.08333333333333333,358.01808643341064
19,0.08333333333333333,378.3164687156677
20,0.08333333333333333,398.8307001590729
