epoch,accuracy,time_sec
1,0.16666666666666666,45.666834592819214
2,0.22238888888888889,98.97137665748596
3,0.3482222222222222,154.3435413837433
4,0.6635,194.4402151107788
5,0.8687222222222222,226.5687553882599
6,0.8718333333333333,256.0329279899597
7,0.8607777777777778,288.1459712982178
8,0.8726666666666667,321.43666648864746
9,0.8565555555555555,352.49861335754395
10,0.8777222222222222,384.6136155128479
11,0.9262222222222222,419.09998893737793
12,0.8658333333333333,455.5531396865845
13,0.8793888888888889,487.1455240249634
14,0.9208333333333333,516.6616771221161
15,0.9111666666666667,545.9281206130981
16,0.9577777777777777,575.2573730945587
17,0.8384444444444444,604.4446430206299
18,0.9588333333333333,633.7140965461731
19,0.9508888888888889,663.0316545963287
20,0.9,692.1903421878815
