epoch,accuracy,time_sec
1,0.08333333333333333,17.91425395011902
2,0.08333333333333333,36.511030435562134
3,0.08333333333333333,55.501508474349976
4,0.08333333333333333,74.27992558479309
5,0.08333333333333333,93.34100413322449
6,0.08333333333333333,112.5053858757019
7,0.08333333333333333,131.23717546463013
8,0.08333333333333333,150.1355893611908
9,0.08333333333333333,169.36794686317444
10,0.08333333333333333,188.20475125312805
11,0.08333333333333333,207.2952060699463
12,0.08333333333333333,226.81572580337524
13,0.08333333333333333,246.07061767578125
14,0.08333333333333333,265.7971248626709
15,0.08333333333333333,286.7190501689911
16,0.08333333333333333,306.16121768951416
17,0.08333333333333333,325.50778365135193
18,0.08333333333333333,345.07498025894165
19,0.08333333333333333,364.4677391052246
20,0.08333333333333333,383.7941927909851
