epoch,accuracy,time_sec
1,0.08333333333333333,26.466379165649414
2,0.08333333333333333,51.56512236595154
3,0.08333333333333333,76.72077536582947
4,0.08333333333333333,102.85709142684937
5,0.08333333333333333,128.0444438457489
6,0.08333333333333333,154.1242754459381
7,0.08333333333333333,181.00171732902527
8,0.08333333333333333,208.0101444721222
9,0.08333333333333333,234.8050012588501
10,0.08333333333333333,261.6462073326111
11,0.08333333333333333,288.67611360549927
12,0.08333333333333333,315.45900440216064
13,0.08333333333333333,342.1623201370239
14,0.08333333333333333,369.14867663383484
15,0.08333333333333333,396.09088253974915
16,0.08333333333333333,423.02166271209717
17,0.08333333333333333,449.9347050189972
18,0.08333333333333333,476.8029022216797
19,0.08333333333333333,503.6419050693512
20,0.08333333333333333,530.4586191177368
