epoch,accuracy,time_sec
1,0.16666666666666666,66.61387157440186
2,0.3327222222222222,157.3430516719818
3,0.3938333333333333,263.5587739944458
4,0.7413888888888889,351.81726241111755
5,0.7177777777777777,417.1141731739044
6,0.9232777777777778,477.38055300712585
7,0.8626111111111111,533.1739535331726
8,0.8898888888888888,589.6540534496307
9,0.892,643.2698483467102
10,0.8870555555555556,696.8294739723206
11,0.8715555555555555,750.9319126605988
12,0.9313333333333333,804.741632938385
13,0.9286666666666666,857.875584602356
14,0.8872777777777778,910.1513757705688
15,0.9393333333333334,967.6597325801849
16,0.9406111111111111,1026.0625536441803
17,0.9545,1081.7747848033905
18,0.9736111111111111,1135.6637539863586
19,0.9345,1191.004326581955
20,0.9347222222222222,1246.4237282276154
