epoch,accuracy,time_sec
1,0.40755555555555556,142.46762609481812
2,0.49616666666666664,280.7052364349365
3,0.5599444444444445,409.0107145309448
4,0.6001666666666666,528.8189444541931
5,0.9400555555555555,626.9426095485687
6,0.9325,706.973114490509
7,0.8996111111111111,786.6950340270996
8,0.9693888888888889,865.7886126041412
9,0.9695555555555555,945.2795212268829
10,0.9802777777777778,1023.2607893943787
11,0.9767777777777777,1102.123314857483
12,0.974,1180.212096452713
13,0.9727222222222223,1260.1003975868225
14,0.9753333333333334,1337.4496121406555
15,0.9787777777777777,1416.5362408161163
16,0.9742777777777778,1495.1408817768097
17,0.9638333333333333,1571.6770548820496
18,0.9213888888888889,1650.6780395507812
19,0.9601666666666666,1729.3303611278534
20,0.9584444444444444,1807.9219744205475
