epoch,accuracy,time_sec
1,0.3235,22.41854453086853
2,0.5593888888888889,45.33397698402405
3,0.8895555555555555,67.90333104133606
4,0.9620555555555556,90.94815158843994
5,0.9677777777777777,113.9002845287323
6,0.9618333333333333,136.69495272636414
7,0.9651111111111111,159.53327679634094
8,0.9598333333333333,182.8974895477295
9,0.9608333333333333,205.60765838623047
10,0.9636111111111111,228.6087384223938
11,0.9588888888888889,251.61777091026306
12,0.9638888888888889,274.00877475738525
13,0.9512222222222222,296.22761940956116
14,0.9725555555555555,318.8407151699066
15,0.9666111111111111,341.352739572525
16,0.9690555555555556,363.823450088501
17,0.9598888888888889,387.09183740615845
18,0.9232222222222223,409.6545662879944
19,0.9667222222222223,432.3038091659546
20,0.9729444444444444,455.08739495277405
