epoch,accuracy,time_sec
1,0.4445,26.31547236442566
2,0.8428888888888889,53.0711567401886
3,0.9475,80.75409293174744
4,0.9302222222222222,107.23447442054749
5,0.9571666666666667,134.072909116745
6,0.9610555555555556,160.6532700061798
7,0.9685,187.1032431125641
8,0.9718888888888889,213.55800700187683
9,0.9678888888888889,240.25998497009277
10,0.9675555555555555,266.53100538253784
11,0.9726111111111111,292.89404678344727
12,0.9668333333333333,319.28101563453674
13,0.9715,346.4443459510803
14,0.9705555555555555,372.63437509536743
15,0.973,399.7433705329895
16,0.9683888888888889,426.83876609802246
17,0.9730555555555556,453.31289553642273
18,0.9736666666666667,479.0308609008789
19,0.9762777777777778,506.05851316452026
20,0.9791666666666666,531.2224504947662
