epoch,accuracy,time_sec
1,0.6594444444444445,2.9610977172851562
2,0.7937777777777778,4.627380847930908
3,0.7910555555555555,6.251862287521362
4,0.7946666666666666,7.896054744720459
5,0.8171666666666667,9.517608880996704
6,0.8268333333333333,11.14400053024292
7,0.7987777777777778,12.78681230545044
8,0.8018888888888889,14.4308922290802
9,0.837,16.056738138198853
10,0.8390555555555556,17.737383604049683
11,0.8268333333333333,19.387023210525513
12,0.8403888888888889,21.037580966949463
13,0.8401666666666666,22.693992137908936
14,0.8444444444444444,24.385179042816162
15,0.8439444444444445,25.990200519561768
16,0.8472777777777778,27.63370442390442
17,0.8455,29.29773473739624
18,0.8473888888888889,30.953851461410522
19,0.8475,32.578338861465454
20,0.8483333333333334,34.20128345489502
21,0.8469444444444445,35.83908796310425
22,0.8503333333333334,37.45087552070618
23,0.8482777777777778,39.135884284973145
24,0.8457222222222223,40.76051568984985
25,0.8493333333333334,42.43915414810181
26,0.8535,44.07932734489441
27,0.8555555555555555,45.713768005371094
28,0.8566666666666667,47.39299750328064
29,0.8555555555555555,49.08183026313782
30,0.8547222222222223,50.67692685127258
31,0.854,52.291056871414185
32,0.8537222222222223,53.93320107460022
33,0.8528333333333333,55.555540561676025
34,0.8532222222222222,57.1823046207428
35,0.8537777777777777,58.82564377784729
36,0.8555555555555555,60.473339557647705
37,0.8534444444444444,62.11385941505432
38,0.8568333333333333,63.754003286361694
39,0.8548888888888889,65.40209317207336
40,0.8555555555555555,67.05866813659668
41,0.8623333333333333,68.71302008628845
42,0.8652777777777778,70.34239363670349
43,0.8656111111111111,72.00530457496643
44,0.8660555555555556,73.68314719200134
45,0.8683888888888889,75.34049677848816
46,0.8703333333333333,76.95919680595398
47,0.8706111111111111,78.59929251670837
48,0.871,80.23531866073608
49,0.8705555555555555,81.8812198638916
50,0.8703333333333333,83.50491380691528
51,0.8702777777777778,85.15470147132874
52,0.8698888888888889,86.81781029701233
53,0.8677222222222222,88.4751079082489
54,0.8685,90.17503762245178
55,0.8668333333333333,91.85118794441223
56,0.8693333333333333,93.47834491729736
57,0.8682777777777778,95.14824795722961
58,0.8683888888888889,96.79104232788086
59,0.8691111111111111,98.41841459274292
60,0.873,100.0971839427948
61,0.8733333333333333,101.74886846542358
62,0.8698888888888889,103.42375922203064
63,0.8954444444444445,105.06579899787903
64,0.9025555555555556,106.72440481185913
65,0.9087222222222222,108.40317034721375
66,0.9113333333333333,110.04733467102051
67,0.9111111111111111,111.67579746246338
68,0.9062222222222223,113.2909049987793
69,0.8993888888888889,114.9176082611084
70,0.8929444444444444,116.54538917541504
71,0.8866111111111111,118.18637204170227
72,0.8814444444444445,119.84185767173767
73,0.878,121.50729179382324
74,0.8727222222222222,123.22175812721252
75,0.869,124.85942912101746
76,0.8688333333333333,126.50470399856567
77,0.8678888888888889,128.15941858291626
78,0.8678888888888889,129.8232922554016
79,0.8665555555555555,131.47508835792542
80,0.8693888888888889,133.11449480056763
81,0.8709444444444444,134.7844054698944
82,0.8723888888888889,136.4171643257141
83,0.8715555555555555,138.09058833122253
84,0.8762222222222222,139.75760531425476
85,0.8811666666666667,141.40693259239197
86,0.8725,143.03641557693481
87,0.8776111111111111,144.69359016418457
88,0.8806666666666667,146.35082006454468
89,0.8838333333333334,147.97007369995117
90,0.8862777777777778,149.62065982818604
91,0.8874444444444445,151.29613208770752
92,0.89,152.97762870788574
93,0.8923888888888889,154.64565324783325
94,0.8961111111111111,156.35358595848083
95,0.9015555555555556,158.00901627540588
96,0.9088888888888889,159.66379642486572
97,0.9144444444444444,161.32042956352234
98,0.9185555555555556,162.97856974601746
99,0.9231111111111111,164.65240693092346
100,0.9250555555555555,166.30954360961914
101,0.9259444444444445,167.94919395446777
102,0.9257222222222222,169.60604000091553
103,0.9209444444444445,171.28005361557007
104,0.9189444444444445,172.94974899291992
105,0.9128333333333334,174.59067392349243
106,0.9013888888888889,176.25286626815796
107,0.8928333333333334,177.9281804561615
108,0.8777222222222222,179.56792902946472
109,0.8822222222222222,181.28855204582214
110,0.8896666666666667,182.97015047073364
111,0.901,184.6258955001831
112,0.8958333333333334,186.29482126235962
113,0.8920555555555556,187.9758574962616
114,0.8893888888888889,189.61728715896606
115,0.8885,191.29004621505737
116,0.8886111111111111,192.96264457702637
117,0.8892222222222222,194.6280643939972
118,0.8893888888888889,196.27847599983215
119,0.8910555555555556,197.94137716293335
120,0.8951111111111111,199.5981330871582
121,0.8992777777777777,201.26933431625366
122,0.9034444444444445,202.9313666820526
123,0.9092777777777777,204.59285187721252
124,0.9100555555555555,206.23128819465637
125,0.909,207.89656519889832
126,0.9048888888888889,209.5384464263916
127,0.8993333333333333,211.2511613368988
128,0.9017222222222222,212.90592408180237
129,0.8893888888888889,214.54520273208618
130,0.8868888888888888,216.18207931518555
131,0.8813333333333333,217.86109495162964
132,0.8653333333333333,219.5416100025177
133,0.8716666666666667,221.21515345573425
134,0.8942222222222223,222.87027549743652
135,0.9138888888888889,224.53382420539856
136,0.9270555555555555,226.20826935768127
137,0.9391111111111111,227.87854671478271
138,0.9437777777777778,229.54975509643555
139,0.9462222222222222,231.22992730140686
140,0.9486111111111111,232.89906764030457
141,0.9491666666666667,234.57354831695557
142,0.948,236.2078959941864
143,0.9458888888888889,237.89107012748718
144,0.9447222222222222,239.61387491226196
145,0.9429444444444445,241.32077622413635
146,0.9418888888888889,242.95811295509338
147,0.9406666666666667,244.62510013580322
148,0.9383333333333334,246.25782346725464
149,0.9351111111111111,247.89919877052307
150,0.9331111111111111,249.5968737602234
151,0.929,251.2944164276123
152,0.9167777777777778,252.93956756591797
153,0.9149444444444444,254.62035083770752
154,0.9041666666666667,256.26407170295715
155,0.9087222222222222,257.91687512397766
156,0.9226666666666666,259.5661265850067
157,0.9287777777777778,261.239953994751
158,0.9348888888888889,262.9179081916809
159,0.9441111111111111,264.5719931125641
160,0.9479444444444445,266.21343088150024
161,0.9421666666666667,267.86536717414856
162,0.9437777777777778,269.54867148399353
163,0.9454444444444444,271.21128821372986
164,0.9486666666666667,272.9269120693207
165,0.9476666666666667,274.56631350517273
166,0.9491111111111111,276.1975042819977
167,0.9466111111111111,277.85338830947876
168,0.9467222222222222,279.4999268054962
169,0.9448333333333333,281.1638238430023
170,0.9378888888888889,282.8248019218445
171,0.9383888888888889,284.50142192840576
172,0.9288333333333333,286.168000459671
173,0.9220555555555555,287.82788491249084
174,0.9735,289.4844546318054
175,0.9737222222222223,291.16416478157043
176,0.9728333333333333,292.8121931552887
177,0.9716666666666667,294.46806716918945
178,0.969,296.13742089271545
179,0.9672777777777778,297.8387224674225
180,0.9668333333333333,299.4954171180725
181,0.9623888888888888,301.1419880390167
182,0.9557777777777777,302.77189087867737
183,0.9467777777777778,304.4828281402588
184,0.9380555555555555,306.1278715133667
185,0.9342222222222222,307.7662036418915
186,0.9331666666666667,309.405846118927
187,0.938,311.1671187877655
188,0.9409444444444445,312.86483573913574
189,0.9446111111111111,314.53966212272644
190,0.9481111111111111,316.20991706848145
191,0.9476111111111111,317.90765380859375
192,0.9406111111111111,319.56605195999146
193,0.9378333333333333,321.2357409000397
194,0.9261111111111111,322.9021272659302
195,0.9134444444444444,324.52912616729736
196,0.9021111111111111,326.2085394859314
197,0.8884444444444445,327.87560987472534
198,0.8964444444444445,329.54057717323303
199,0.8998888888888888,331.1996030807495
200,0.9043333333333333,332.8642404079437
201,0.9117777777777778,334.51293563842773
202,0.921,336.15303897857666
203,0.9281111111111111,337.79572558403015
204,0.9331111111111111,339.4229745864868
205,0.9399444444444445,341.06419229507446
206,0.9435555555555556,342.7385206222534
207,0.9493888888888888,344.38925194740295
208,0.9486111111111111,346.04013228416443
209,0.9526666666666667,347.69415950775146
210,0.9516111111111111,349.3379578590393
211,0.9438888888888889,351.0052058696747
212,0.9440555555555555,352.72530603408813
213,0.9438888888888889,354.38046884536743
214,0.9329444444444445,356.0484561920166
215,0.9078888888888889,357.69571185112
216,0.9465555555555556,359.38978815078735
217,0.9467222222222222,361.1588554382324
218,0.9463888888888888,362.81807374954224
219,0.9466666666666667,364.5039143562317
220,0.9477222222222222,366.12668895721436
221,0.9487222222222222,367.78771448135376
222,0.9502777777777778,369.4484736919403
223,0.9528333333333333,371.1300799846649
224,0.9538888888888889,372.8101432323456
225,0.9535,374.4653422832489
226,0.9546666666666667,376.1083264350891
227,0.9599444444444445,377.75676131248474
228,0.9593333333333334,379.3947927951813
229,0.9612777777777778,381.05114006996155
230,0.9611111111111111,382.69808435440063
231,0.9617777777777777,384.34420347213745
232,0.9648888888888889,385.99094915390015
233,0.9566666666666667,387.6294422149658
234,0.9486111111111111,389.29064321517944
235,0.9342222222222222,390.9338364601135
236,0.928,392.59845519065857
237,0.9358888888888889,394.2644910812378
238,0.7925,395.9210674762726
239,0.7966666666666666,397.5723683834076
240,0.8006111111111112,399.19784688949585
241,0.8088888888888889,400.8385274410248
242,0.8153333333333334,402.5159888267517
243,0.8230555555555555,404.15993762016296
244,0.8316111111111111,405.8099865913391
245,0.8423333333333334,407.4416010379791
246,0.8502222222222222,409.0954473018646
247,0.8595,410.74286818504333
248,0.8669444444444444,412.3927526473999
249,0.8746666666666667,414.0345594882965
250,0.8803333333333333,415.7186200618744
251,0.8852222222222222,417.35073256492615
252,0.889,419.0158407688141
253,0.8926666666666667,420.67043232917786
254,0.9,422.33331060409546
255,0.9117222222222222,423.99448227882385
256,0.9207222222222222,425.6282432079315
257,0.9248333333333333,427.29016160964966
258,0.9265,428.9466495513916
259,0.9235,430.5975797176361
260,0.9204444444444444,432.29550218582153
261,0.8896111111111111,433.9960811138153
262,0.9212777777777778,435.65119075775146
263,0.6030555555555556,437.2881832122803
264,0.8963888888888889,438.93665862083435
265,0.9041111111111111,440.5829117298126
266,0.9086666666666666,442.2381181716919
267,0.9120555555555555,443.8899829387665
268,0.9151666666666667,445.52700567245483
269,0.9181111111111111,447.17565512657166
270,0.921,448.86942887306213
271,0.9229444444444445,450.5034246444702
272,0.9253888888888889,452.166574716568
273,0.9285555555555556,453.8638083934784
274,0.9309444444444445,455.509468793869
275,0.9333333333333333,457.1741635799408
276,0.9346111111111111,458.82914781570435
277,0.936,460.4962959289551
278,0.9388333333333333,462.17791771888733
279,0.9406666666666667,463.85623002052307
280,0.9430555555555555,465.5101079940796
281,0.9449444444444445,467.17316484451294
282,0.9487222222222222,468.8411633968353
283,0.9523888888888888,470.4804015159607
284,0.9567777777777777,472.1659634113312
285,0.9617777777777777,473.86884927749634
286,0.9667222222222223,475.51891446113586
287,0.9662222222222222,477.156165599823
288,0.9576111111111111,478.77608919143677
289,0.9127222222222222,480.4270853996277
290,0.8747777777777778,482.0554301738739
291,0.8711111111111111,483.7322471141815
292,0.8727777777777778,485.3650965690613
293,0.8734444444444445,487.0013325214386
294,0.874,488.6676893234253
295,0.8746111111111111,490.3497371673584
296,0.8763333333333333,491.99419689178467
297,0.8772777777777778,493.6678612232208
298,0.8788333333333334,495.3177807331085
299,0.8801666666666667,496.98153471946716
300,0.8819444444444444,498.63312101364136
301,0.8845,500.2939465045929
302,0.8854444444444445,501.92160654067993
303,0.8861111111111111,503.596244096756
304,0.8871666666666667,505.2364537715912
305,0.8885555555555555,506.8759562969208
306,0.8897222222222222,508.51650381088257
307,0.8910555555555556,510.17221546173096
308,0.8934444444444445,511.8128442764282
309,0.8958333333333334,513.492283821106
310,0.898,515.1767947673798
311,0.9005,516.8270208835602
312,0.9037222222222222,518.4710574150085
