epoch,accuracy,time_sec
1,0.08333333333333333,25.11720061302185
2,0.08333333333333333,50.909019231796265
3,0.08333333333333333,77.68766951560974
4,0.08333333333333333,104.6084988117218
5,0.08333333333333333,130.70811200141907
6,0.08333333333333333,156.17046356201172
7,0.08333333333333333,181.98659658432007
8,0.08333333333333333,208.08758306503296
9,0.08333333333333333,234.6425268650055
10,0.08333333333333333,261.62441420555115
11,0.08333333333333333,287.2713212966919
12,0.08333333333333333,313.0661451816559
13,0.08333333333333333,338.9745774269104
14,0.08333333333333333,364.98415088653564
15,0.08333333333333333,390.7943682670593
16,0.08333333333333333,416.8642840385437
17,0.08333333333333333,442.7059864997864
18,0.08333333333333333,468.5435223579407
19,0.08333333333333333,494.46687722206116
20,0.08333333333333333,520.7369403839111
