epoch,accuracy,time_sec
1,0.08333333333333333,97.87870049476624
2,0.08333333333333333,208.56237888336182
3,0.08333333333333333,318.02806401252747
4,0.25216666666666665,424.7511570453644
5,0.08333333333333333,535.6534163951874
6,0.34555555555555556,636.1633703708649
7,0.4545,745.3032991886139
8,0.7967777777777778,820.4402511119843
9,0.8651111111111112,863.7026920318604
10,0.9084444444444445,909.3048136234283
11,0.9195,951.8350169658661
12,0.9102777777777777,994.1792480945587
13,0.8661111111111112,1036.5266904830933
14,0.8722777777777778,1079.5216438770294
15,0.9098888888888889,1122.083466053009
16,0.8767777777777778,1165.018788576126
17,0.8731666666666666,1208.6290802955627
18,0.918,1251.5441811084747
19,0.8588888888888889,1294.7537033557892
20,0.8878333333333334,1337.7835035324097
