epoch,accuracy,time_sec
1,0.5252777777777777,32.55003619194031
2,0.8121111111111111,67.88118147850037
3,0.958,102.90495467185974
4,0.9593888888888888,139.7279815673828
5,0.9332777777777778,175.24572372436523
6,0.9405555555555556,210.35462546348572
7,0.9327222222222222,245.0767424106598
8,0.9376666666666666,280.0116093158722
9,0.9167222222222222,315.1125738620758
10,0.9225555555555556,350.3445339202881
11,0.9007222222222222,385.6052362918854
12,0.9163888888888889,421.22873401641846
13,0.9250555555555555,456.32293224334717
14,0.9272777777777778,491.45237016677856
15,0.9017777777777778,526.8375065326691
16,0.9358888888888889,561.8454649448395
17,0.9413333333333334,597.0456392765045
18,0.9091111111111111,632.528906583786
19,0.9161111111111111,667.7548632621765
20,0.9190555555555555,703.1366698741913
