epoch,accuracy,time_sec
1,0.5713888888888888,18.910837650299072
2,0.9016666666666666,41.02537178993225
3,0.9243333333333333,63.94518566131592
4,0.907,85.76477575302124
5,0.9156111111111112,106.32375192642212
6,0.9315555555555556,125.95628929138184
7,0.9354444444444444,145.71619319915771
8,0.9274444444444444,165.9190697669983
9,0.9225,185.22778415679932
10,0.9472222222222222,204.83051919937134
11,0.9155,224.37439227104187
12,0.9422222222222222,243.19771146774292
13,0.9261111111111111,264.25504755973816
14,0.8917222222222222,285.8601987361908
15,0.9671666666666666,306.6525659561157
16,0.9341111111111111,325.7598149776459
17,0.9030555555555555,345.4423761367798
18,0.9537777777777777,369.5488781929016
19,0.937,388.0120618343353
20,0.9494444444444444,406.40447974205017
