epoch,accuracy,time_sec
1,0.08333333333333333,41.04646921157837
2,0.08333333333333333,85.58044672012329
3,0.08333333333333333,130.3232138156891
4,0.08333333333333333,171.2004907131195
5,0.08333333333333333,206.47145462036133
6,0.08333333333333333,241.61538934707642
7,0.08333333333333333,276.74849820137024
8,0.08333333333333333,311.85881638526917
9,0.08333333333333333,346.9139757156372
10,0.08333333333333333,382.66553711891174
11,0.08333333333333333,418.1459038257599
12,0.08333333333333333,453.69142389297485
13,0.08333333333333333,488.9671890735626
14,0.08333333333333333,524.0686631202698
15,0.08333333333333333,559.58367395401
16,0.08333333333333333,594.9323496818542
17,0.08333333333333333,630.0635325908661
18,0.08333333333333333,665.1531720161438
19,0.08333333333333333,700.1321034431458
20,0.08333333333333333,735.1704814434052
