epoch,accuracy,time_sec
1,0.08333333333333333,25.14149022102356
2,0.08333333333333333,51.940659284591675
3,0.08333333333333333,79.39224052429199
4,0.08333333333333333,106.3191192150116
5,0.08333333333333333,133.8182361125946
6,0.08333333333333333,160.98369455337524
7,0.08333333333333333,188.46856713294983
8,0.08333333333333333,215.6183648109436
9,0.08333333333333333,243.2238848209381
10,0.08333333333333333,271.7289168834686
11,0.08333333333333333,302.6215033531189
12,0.08333333333333333,330.70070934295654
13,0.08333333333333333,358.64243149757385
14,0.08333333333333333,386.4250247478485
15,0.08333333333333333,414.57663774490356
16,0.08333333333333333,442.3462245464325
17,0.08333333333333333,470.7245144844055
18,0.08333333333333333,498.7725512981415
19,0.08333333333333333,526.8217091560364
20,0.08333333333333333,554.6258432865143
