epoch,accuracy,time_sec
1,0.5526111111111112,19.203874349594116
2,0.8041666666666667,38.46176600456238
3,0.975,58.07439160346985
4,0.9428888888888889,77.52793455123901
5,0.9417777777777778,97.09659004211426
6,0.9244444444444444,116.7379503250122
7,0.9236111111111112,136.0413315296173
8,0.8935555555555555,155.5608832836151
9,0.9361111111111111,175.35067462921143
10,0.9115555555555556,195.0471475124359
11,0.9421666666666667,214.7638645172119
12,0.9247777777777778,236.9555811882019
13,0.9311111111111111,257.47654461860657
14,0.9493333333333334,277.2578856945038
15,0.9108888888888889,297.2540011405945
16,0.9066111111111111,317.12694025039673
17,0.9449444444444445,337.281861782074
18,0.9434444444444444,357.25082659721375
19,0.9196666666666666,377.18988513946533
20,0.9456111111111111,397.5838027000427
