epoch,accuracy,time_sec
1,0.4675,18.209752082824707
2,0.9696111111111111,37.281331300735474
3,0.9223333333333333,56.72394394874573
4,0.9482222222222222,75.96598243713379
5,0.9486111111111111,95.18044590950012
6,0.9233333333333333,114.66212248802185
7,0.9517777777777777,133.91562604904175
8,0.9407222222222222,153.80007410049438
9,0.9481111111111111,173.28247499465942
10,0.9549444444444445,192.79515504837036
11,0.9581666666666667,212.88314747810364
12,0.9566666666666667,232.63719773292542
13,0.9548888888888889,252.5209596157074
14,0.9547222222222222,272.8036561012268
15,0.9551666666666667,292.7598087787628
16,0.9365,312.7137427330017
17,0.9489444444444445,332.95380783081055
18,0.9520555555555555,352.9027147293091
19,0.9517777777777777,372.9186387062073
20,0.9549444444444445,393.1498398780823
